route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
Route 2,2,1347324,2A Argyle Mall via Hale & Trafalgar,,0,65742,54557,0,0
Route 2,2,1347305,2B Bonaventure via Dundas,,0,65739,54558,0,0
Route 2,2,1347325,2A Argyle Mall via Hale & Trafalgar,,0,65743,54557,0,0
Route 2,2,1347306,2B Bonaventure via Dundas,,0,65740,54558,0,0
Route 2,2,1347326,2A Argyle Mall via Hale & Trafalgar,,0,65744,54557,0,0
Route 2,2,1347307,2B Bonaventure via Dundas,,0,65741,54558,0,0
Route 2,2,1347327,2A Argyle Mall via Hale & Trafalgar,,0,65745,54557,0,0
Route 2,2,1347308,2B Bonaventure via Dundas,,0,65738,54558,0,0
Route 2,2,1347328,2A Argyle Mall via Hale & Trafalgar,,0,65742,54557,0,0
Route 2,2,1347309,2B Bonaventure via Dundas,,0,65739,54558,0,0
Route 2,2,1347329,2A Argyle Mall via Hale & Trafalgar,,0,65743,54557,0,0
Route 2,2,1347310,2B Bonaventure via Dundas,,0,65740,54558,0,0
Route 2,2,1347330,2A Argyle Mall via Hale & Trafalgar,,0,65744,54557,0,0
Route 2,2,1347311,2B Bonaventure via Dundas,,0,65741,54558,0,0
Route 2,2,1347355,2A Argyle Mall via Hale & Trafalgar,,0,65745,54557,0,0
Route 2,2,1347312,2B Bonaventure via Dundas,,0,65738,54558,0,0
Route 2,2,1347331,2A Argyle Mall via Hale & Trafalgar,,0,65742,54557,0,0
Route 2,2,1347313,2B Bonaventure via Dundas,,0,65739,54558,0,0
Route 2,2,1347332,2A Argyle Mall via Hale & Trafalgar,,0,65743,54557,0,0
Route 2,2,1347314,2B Bonaventure via Dundas,,0,65740,54558,0,0
Route 2,2,1347333,2A Argyle Mall via Hale & Trafalgar,,0,65744,54557,0,0
Route 2,2,1347315,2B Bonaventure via Dundas,,0,65741,54558,0,0
Route 2,2,1347334,2A Argyle Mall via Hale & Trafalgar,,0,65745,54557,0,0
Route 2,2,1347316,2B Bonaventure via Dundas,,0,65738,54558,0,0
Route 2,2,1347335,2A Argyle Mall via Hale & Trafalgar,,0,65742,54557,0,0
Route 2,2,1347317,2B Bonaventure via Dundas,,0,65739,54558,0,0
Route 2,2,1347336,2A Argyle Mall via Hale & Trafalgar,,0,65743,54557,0,0
Route 2,2,1347318,2B Bonaventure via Dundas,,0,65740,54558,0,0
Route 2,2,1347337,2A Argyle Mall via Hale & Trafalgar,,0,65744,54557,0,0
Route 2,2,1347319,2B Bonaventure via Dundas,,0,65741,54558,0,0
Route 2,2,1347338,2A Argyle Mall via Hale & Trafalgar,,0,65745,54557,0,0
Route 2,2,1347320,2B Bonaventure via Dundas,,0,65738,54558,0,0
Route 2,2,1347339,2A Argyle Mall via Hale & Trafalgar,,0,65742,54557,0,0
Route 2,2,1347321,2B Bonaventure via Dundas,,0,65739,54558,0,0
Route 2,2,1347341,2A Argyle Mall via Hale & Trafalgar,,0,65743,54557,0,0
Route 2,2,1347322,2B Bonaventure via Dundas,,0,65740,54558,0,0
Route 2,2,1347342,2A Argyle Mall via Hale & Trafalgar,,0,65744,54557,0,0
Route 2,2,1347323,2B Bonaventure via Dundas,,0,65741,54558,0,0
Route 2,2,1347347,2A Argyle Mall via Hale & Trafalgar,,0,65745,54557,0,0
Route 2,2,1347350,2B Bonaventure via Dundas,,0,65738,54558,0,0
Route 2,2,1347348,2A Argyle Mall via Hale & Trafalgar,,0,65742,54557,0,0
Route 2,2,1347351,2B Bonaventure via Dundas,,0,65739,54558,0,0
Route 2,2,1347374,Dundas & Highbury Only,,0,65743,54553,0,0
Route 2,2,1347349,2A Argyle Mall via Hale & Trafalgar,,0,65740,54557,0,0
Route 2,2,1347352,2B Bonaventure via Dundas,,0,65744,54558,0,0
Route 2,2,1347359,2A Argyle Mall via Hale & Trafalgar,,0,65741,54557,0,0
Route 2,2,1347353,2B Bonaventure via Dundas,,0,65745,54558,0,0
Route 2,2,1347340,2A Argyle Mall via Hale & Trafalgar,,0,65738,54557,0,0
Route 2,2,1347354,2B Bonaventure via Dundas,,0,65742,54558,0,0
Route 2,2,1347361,2A Argyle Mall via Hale & Trafalgar,,0,65739,54557,0,0
Route 2,2,1347360,2B Bonaventure via Dundas,,0,65740,54558,0,0
Route 2,2,1347356,2A Argyle Mall via Hale & Trafalgar,,0,65744,54557,0,0
Route 2,2,1347362,2B Bonaventure via Dundas,,0,65741,54558,0,0
Route 2,2,1347375,Dundas & Highbury Only,,0,65745,54553,0,0
Route 2,2,1347357,2A Argyle Mall via Hale & Trafalgar,,0,65738,54557,0,0
Route 2,2,1347363,2B Bonaventure via Dundas,,0,65742,54558,0,0
Route 2,2,1347358,2A Argyle Mall via Hale & Trafalgar,,0,65739,54557,0,0
Route 2,2,1347376,2B Bonaventure via Dundas,,0,65740,54558,0,0
Route 2,2,1347364,Dundas & Highbury Only,,0,65744,54553,0,0
Route 2,2,1347365,2A Argyle Mall via Hale & Trafalgar,,0,65741,54557,0,0
Route 2,2,1347368,2B Bonaventure via Dundas,,0,65738,54558,0,0
Route 2,2,1347366,2A Argyle Mall via Hale & Trafalgar,,0,65742,54557,0,0
Route 2,2,1347369,2B Bonaventure via Dundas,,0,65739,54558,0,0
Route 2,2,1347367,2A Argyle Mall via Hale & Trafalgar,,0,65740,54557,0,0
Route 2,2,1347370,2B Bonaventure via Dundas,,0,65738,54558,0,0
Route 2,2,1347371,2A Argyle Mall via Hale & Trafalgar,,0,65742,54557,0,0
Route 2,2,1347377,2B Bonaventure via Dundas,,0,65740,54558,0,0
Route 2,2,1347372,2A Argyle Mall via Hale & Trafalgar,,0,65738,54557,0,0
Route 2,2,1347378,2A Natural Science via Dundas,,1,65742,54564,0,0
Route 2,2,1347379,2B Natural Science via Dundas,,1,65739,54566,0,0
Route 2,2,1347380,2A Natural Science via Dundas,,1,65744,54564,0,0
Route 2,2,1347399,2B Natural Science via Dundas,,1,65741,54566,0,0
Route 2,2,1347381,2A Natural Science via Dundas,,1,65745,54564,0,0
Route 2,2,1347400,2B Natural Science via Dundas,,1,65738,54566,0,0
Route 2,2,1347382,2A Natural Science via Dundas,,1,65742,54564,0,0
Route 2,2,1347401,2B Natural Science via Dundas,,1,65739,54566,0,0
Route 2,2,1347383,2A Natural Science via Dundas,,1,65743,54564,0,0
Route 2,2,1347402,2B Natural Science via Dundas,,1,65740,54566,0,0
Route 2,2,1347384,2A Natural Science via Dundas,,1,65744,54564,0,0
Route 2,2,1347403,2B Natural Science via Dundas,,1,65741,54566,0,0
Route 2,2,1347385,2A Natural Science via Dundas,,1,65745,54564,0,0
Route 2,2,1347404,2B Natural Science via Dundas,,1,65738,54566,0,0
Route 2,2,1347386,2A Natural Science via Dundas,,1,65742,54564,0,0
Route 2,2,1347405,2B Natural Science via Dundas,,1,65739,54566,0,0
Route 2,2,1347387,2A Natural Science via Dundas,,1,65743,54564,0,0
Route 2,2,1347406,2B Natural Science via Dundas,,1,65740,54566,0,0
Route 2,2,1347388,2A Natural Science via Dundas,,1,65744,54564,0,0
Route 2,2,1347407,2B Natural Science via Dundas,,1,65741,54566,0,0
Route 2,2,1347389,2A Natural Science via Dundas,,1,65745,54564,0,0
Route 2,2,1347408,2B Natural Science via Dundas,,1,65738,54566,0,0
Route 2,2,1347390,2A Natural Science via Dundas,,1,65742,54564,0,0
Route 2,2,1347409,2B Natural Science via Dundas,,1,65739,54566,0,0
Route 2,2,1347391,2A Natural Science via Dundas,,1,65743,54564,0,0
Route 2,2,1347410,2B Natural Science via Dundas,,1,65740,54566,0,0
Route 2,2,1347392,2A Natural Science via Dundas,,1,65744,54564,0,0
Route 2,2,1347411,2B Natural Science via Dundas,,1,65741,54566,0,0
Route 2,2,1347393,2A Natural Science via Dundas,,1,65745,54564,0,0
Route 2,2,1347412,2B Natural Science via Dundas,,1,65738,54566,0,0
Route 2,2,1347394,2A Natural Science via Dundas,,1,65742,54564,0,0
Route 2,2,1347413,2B Natural Science via Dundas,,1,65739,54566,0,0
Route 2,2,1347396,2A Natural Science via Dundas,,1,65743,54564,0,0
Route 2,2,1347415,2B Natural Science via Dundas,,1,65740,54566,0,0
Route 2,2,1347395,2A Natural Science via Dundas,,1,65744,54564,0,0
Route 2,2,1347414,2B Natural Science via Dundas,,1,65741,54566,0,0
Route 2,2,1347397,2A Natural Science via Dundas,,1,65745,54564,0,0
Route 2,2,1347416,2B Natural Science via Dundas,,1,65738,54566,0,0
Route 2,2,1347398,2A Natural Science via Dundas,,1,65742,54564,0,0
Route 2,2,1347417,2B Natural Science via Dundas,,1,65739,54566,0,0
Route 2,2,1347418,2A Natural Science via Dundas,,1,65743,54564,0,0
Route 2,2,1347422,2B Natural Science via Dundas,,1,65740,54566,0,0
Route 2,2,1347419,2A Natural Science via Dundas,,1,65744,54564,0,0
Route 2,2,1347423,2B Natural Science via Dundas,,1,65741,54566,0,0
Route 2,2,1347420,2A Natural Science via Dundas,,1,65745,54564,0,0
Route 2,2,1347424,2B Natural Science via Dundas,,1,65738,54566,0,0
Route 2,2,1347421,2A Natural Science via Dundas,,1,65742,54564,0,0
Route 2,2,1347425,2B Natural Science via Dundas,,1,65739,54566,0,0
Route 2,2,1347431,2A Natural Science via Dundas,,1,65740,54564,0,0
Route 2,2,1347426,2B Natural Science via Dundas,,1,65744,54566,0,0
Route 2,2,1347432,2A Natural Science via Dundas,,1,65741,54564,0,0
Route 2,2,1347427,2B Natural Science via Dundas,,1,65745,54566,0,0
Route 2,2,1347433,2A Natural Science via Dundas,,1,65738,54564,0,0
Route 2,2,1347428,2B Natural Science via Dundas,,1,65742,54566,0,0
Route 2,2,1347429,2A Natural Science via Dundas,,1,65739,54564,0,0
Route 2,2,1347434,2B Natural Science via Dundas,,1,65740,54566,0,0
Route 2,2,1347430,2A Natural Science via Dundas,,1,65744,54564,0,0
Route 2,2,1347438,2B Natural Science via Dundas,,1,65741,54566,0,0
Route 2,2,1347441,2A Natural Science via Dundas,,1,65738,54564,0,0
Route 2,2,1347446,2B Natural Science via Dundas,,1,65742,54566,0,0
Route 2,2,1347445,2A Natural Science via Dundas,,1,65739,54564,0,0
Route 2,2,1347435,2B Natural Science via Dundas,,1,65740,54566,0,0
Route 2,2,1347442,2A Natural Science via Dundas,,1,65741,54564,0,0
Route 2,2,1347436,2B Natural Science via Dundas,,1,65738,54566,0,0
Route 2,2,1347440,2A Natural Science via Dundas,,1,65742,54564,0,0
Route 2,2,1347439,2B Natural Science via Dundas,,1,65739,54566,0,0
Route 2,2,1347443,2A Natural Science via Dundas,,1,65740,54564,0,0
Route 2,2,1347437,2B Natural Science via Dundas,,1,65738,54566,0,0
Route 2,2,1347444,2A Natural Science via Dundas,,1,65742,54564,0,0
Route 3,2,1344559,Downtown via Hamilton,,0,64812,54575,0,0
Route 3,2,1344560,Downtown via Hamilton,,0,64812,54575,0,0
Route 3,2,1344561,Downtown via Hamilton,,0,64812,54575,0,0
Route 3,2,1344562,Downtown via Hamilton,,0,64812,54575,0,0
Route 3,2,1344563,Downtown via Hamilton,,0,64808,54575,0,0
Route 3,2,1344564,Downtown via Hamilton,,0,64812,54575,0,0
Route 3,2,1344565,Downtown via Hamilton,,0,64808,54575,0,0
Route 3,2,1344566,Downtown via Hamilton,,0,64812,54575,0,0
Route 3,2,1344567,Downtown via Hamilton,,0,64808,54575,0,0
Route 3,2,1344568,Downtown via Hamilton,,0,64812,54575,0,0
Route 3,2,1344569,Downtown via Hamilton,,0,64808,54575,0,0
Route 3,2,1344570,Downtown via Hamilton,,0,64809,54575,0,0
Route 3,2,1344571,Downtown via Hamilton,,0,64811,54575,0,0
Route 3,2,1344572,Downtown via Hamilton,,0,64813,54575,0,0
Route 3,2,1344573,Downtown via Hamilton,,0,64812,54575,0,0
Route 3,2,1344574,Downtown via Hamilton,,0,64813,54575,0,0
Route 3,2,1344575,Downtown via Hamilton,,0,64812,54575,0,0
Route 3,2,1344576,Downtown via Hamilton,,0,64813,54575,0,0
Route 3,2,1344577,Downtown via Hamilton,,0,64808,54575,0,0
Route 3,2,1344578,Downtown via Hamilton,,0,64811,54575,0,0
Route 3,2,1344579,Downtown via Hamilton,,0,64811,54575,0,0
Route 3,2,1344580,Downtown via Hamilton,,0,64811,54575,0,0
Route 3,2,1344581,Downtown via Hamilton,,0,64811,54575,0,0
Route 3,2,1344582,Downtown via Hamilton,,0,64811,54575,0,0
Route 3,2,1344607,Agyle Mall,,1,64812,54577,0,0
Route 3,2,1344583,Argyle Mall via Hamilton,,1,64812,54579,0,0
Route 3,2,1344584,Argyle Mall via Hamilton,,1,64812,54579,0,0
Route 3,2,1344585,Argyle Mall via Hamilton,,1,64812,54579,0,0
Route 3,2,1344586,Argyle Mall via Hamilton,,1,64812,54579,0,0
Route 3,2,1344587,Argyle Mall via Hamilton,,1,64808,54579,0,0
Route 3,2,1344588,Argyle Mall via Hamilton,,1,64812,54579,0,0
Route 3,2,1344589,Argyle Mall via Hamilton,,1,64808,54579,0,0
Route 3,2,1344590,Argyle Mall via Hamilton,,1,64812,54579,0,0
Route 3,2,1344591,Argyle Mall via Hamilton,,1,64808,54579,0,0
Route 3,2,1344592,Argyle Mall via Hamilton,,1,64812,54579,0,0
Route 3,2,1344593,Argyle Mall via Hamilton,,1,64808,54579,0,0
Route 3,2,1344594,Argyle Mall via Hamilton,,1,64809,54579,0,0
Route 3,2,1344595,Argyle Mall via Hamilton,,1,64811,54579,0,0
Route 3,2,1344596,Argyle Mall via Hamilton,,1,64813,54579,0,0
Route 3,2,1344597,Argyle Mall via Hamilton,,1,64812,54579,0,0
Route 3,2,1344598,Argyle Mall via Hamilton,,1,64813,54579,0,0
Route 3,2,1344599,Argyle Mall via Hamilton,,1,64812,54579,0,0
Route 3,2,1344600,Argyle Mall via Hamilton,,1,64813,54579,0,0
Route 3,2,1344601,Argyle Mall via Hamilton,,1,64808,54579,0,0
Route 3,2,1344602,Argyle Mall via Hamilton,,1,64811,54579,0,0
Route 3,2,1344603,Argyle Mall via Hamilton,,1,64811,54579,0,0
Route 3,2,1344604,Argyle Mall via Hamilton,,1,64811,54579,0,0
Route 3,2,1344605,Argyle Mall via Hamilton,,1,64811,54579,0,0
Route 3,2,1344606,Argyle Mall via Hamilton,,1,64811,54579,0,0
Route 4,2,1330707,4A White Oaks Mall via Downtown,,0,64845,54583,0,0
Route 4,2,1330706,4B White Oaks Mall via Downtown,,0,64846,54585,0,0
Route 4,2,1330732,4A White Oaks Mall via Downtown,,0,64842,54584,0,0
Route 4,2,1330731,4B White Oaks Mall via Downtown,,0,64845,54587,0,0
Route 4,2,1330705,4A White Oaks Mall via Downtown,,0,64850,54583,0,0
Route 4,2,1330730,4A White Oaks Mall via Downtown,,0,64846,54584,0,0
Route 4,2,1330729,4B White Oaks Mall via Downtown,,0,64849,54587,0,0
Route 4,2,1330728,4A White Oaks Mall via Downtown,,0,64842,54584,0,0
Route 4,2,1330727,4B White Oaks Mall via Downtown,,0,64843,54587,0,0
Route 4,2,1330726,4A White Oaks Mall via Downtown,,0,64845,54584,0,0
Route 4,2,1330725,4B White Oaks Mall via Downtown,,0,64844,54587,0,0
Route 4,2,1330724,4A White Oaks Mall via Downtown,,0,64850,54584,0,0
Route 4,2,1330723,4B White Oaks Mall via Downtown,,0,64846,54587,0,0
Route 4,2,1330722,4A White Oaks Mall via Downtown,,0,64842,54584,0,0
Route 4,2,1330721,4B White Oaks Mall via Downtown,,0,64843,54587,0,0
Route 4,2,1330720,4A White Oaks Mall via Downtown,,0,64845,54584,0,0
Route 4,2,1330719,4B White Oaks Mall via Downtown,,0,64844,54587,0,0
Route 4,2,1330718,4A White Oaks Mall via Downtown,,0,64846,54584,0,0
Route 4,2,1330717,4B White Oaks Mall via Downtown,,0,64842,54587,0,0
Route 4,2,1330716,4A White Oaks Mall via Downtown,,0,64843,54584,0,0
Route 4,2,1330715,4B White Oaks Mall via Downtown,,0,64845,54587,0,0
Route 4,2,1330714,4A White Oaks Mall via Downtown,,0,64844,54584,0,0
Route 4,2,1330713,4B White Oaks Mall via Downtown,,0,64846,54587,0,0
Route 4,2,1330712,4A White Oaks Mall via Downtown,,0,64842,54584,0,0
Route 4,2,1330711,4B White Oaks Mall via Downtown,,0,64843,54587,0,0
Route 4,2,1330710,4A White Oaks Mall via Downtown,,0,64845,54584,0,0
Route 4,2,1330709,4B White Oaks Mall via Downtown,,0,64844,54587,0,0
Route 4,2,1330708,4A White Oaks Mall via Downtown,,0,64846,54584,0,0
Route 4,2,1330733,4B White Oaks Mall via Downtown,,0,64848,54587,0,0
Route 4,2,1330734,4A White Oaks Mall via Downtown,,0,64842,54584,0,0
Route 4,2,1330742,4B White Oaks Mall via Downtown,,0,64843,54587,0,0
Route 4,2,1330735,4A White Oaks Mall via Downtown,,0,64847,54584,0,0
Route 4,2,1330743,4B White Oaks Mall via Downtown,,0,64845,54587,0,0
Route 4,2,1330736,4A White Oaks Mall via Downtown,,0,64844,54584,0,0
Route 4,2,1330744,4B White Oaks Mall via Downtown,,0,64846,54587,0,0
Route 4,2,1330737,4A White Oaks Mall via Downtown,,0,64848,54584,0,0
Route 4,2,1330745,4B White Oaks Mall via Downtown,,0,64842,54587,0,0
Route 4,2,1330738,4A White Oaks Mall via Downtown,,0,64843,54584,0,0
Route 4,2,1330746,4B White Oaks Mall via Downtown,,0,64847,54587,0,0
Route 4,2,1330739,4A White Oaks Mall via Downtown,,0,64841,54584,0,0
Route 4,2,1330747,4B White Oaks Mall via Downtown,,0,64845,54587,0,0
Route 4,2,1330740,4A White Oaks Mall via Downtown,,0,64844,54584,0,0
Route 4,2,1330748,4B White Oaks Mall via Downtown,,0,64846,54587,0,0
Route 4,2,1330741,4A White Oaks Mall via Downtown,,0,64848,54584,0,0
Route 4,2,1330749,4B White Oaks Mall via Downtown,,0,64842,54587,0,0
Route 4,2,1330750,4A White Oaks Mall via Downtown,,0,64843,54584,0,0
Route 4,2,1330751,4B White Oaks Mall via Downtown,,0,64841,54587,0,0
Route 4,2,1330755,4A White Oaks Mall via Downtown,,0,64845,54584,0,0
Route 4,2,1330752,4B White Oaks Mall via Downtown,,0,64844,54587,0,0
Route 4,2,1330756,4A White Oaks Mall via Downtown,,0,64842,54584,0,0
Route 4,2,1330753,4B White Oaks Mall via Downtown,,0,64843,54587,0,0
Route 4,2,1330757,4A White Oaks Mall via Downtown,,0,64841,54584,0,0
Route 4,2,1330754,4B White Oaks Mall via Downtown,,0,64845,54587,0,0
Route 4,2,1330758,4A White Oaks Mall via Downtown,,0,64844,54584,0,0
Route 4,2,1330759,4B White Oaks Mall via Downtown,,0,64842,54587,0,0
Route 4,2,1330762,4A White Oaks Mall via Downtown,,0,64843,54584,0,0
